document,method,path,status,mcp_family,capability,rule
app-connections/gcp/list.mdx,GET,/api/v1/app-connections/gcp,superseded,appConnections,appConnections.read,app-connections-provider-list-superseded
app-connections/gcp/update.mdx,PATCH,/api/v1/app-connections/gcp/{connectionId},intentionally_omitted,appConnections,appConnections.otherProviders.admin,app-connections-other-providers-omitted
app-connections/github-radar/available.mdx,GET,/api/v1/app-connections/github-radar/available,superseded,appConnections,appConnections.read,app-connections-provider-availability-superseded
app-connections/github-radar/create.mdx,POST,/api/v1/app-connections/github-radar,intentionally_omitted,appConnections,appConnections.otherProviders.admin,app-connections-other-providers-omitted
app-connections/github-radar/delete.mdx,DELETE,/api/v1/app-connections/github-radar/{connectionId},intentionally_omitted,appConnections,appConnections.otherProviders.admin,app-connections-other-providers-omitted
app-connections/github-radar/get-by-id.mdx,GET,/api/v1/app-connections/github-radar/{connectionId},superseded,appConnections,appConnections.read,app-connections-provider-id-read-superseded
app-connections/github-radar/get-by-name.mdx,GET,/api/v1/app-connections/github-radar/connection-name/{connectionName},superseded,appConnections,appConnections.read,app-connections-provider-name-read-superseded
app-connections/github-radar/list.mdx,GET,/api/v1/app-connections/github-radar,superseded,appConnections,appConnections.read,app-connections-provider-list-superseded
app-connections/github-radar/update.mdx,PATCH,/api/v1/app-connections/github-radar/{connectionId},intentionally_omitted,appConnections,appConnections.otherProviders.admin,app-connections-other-providers-omitted
app-connections/github/available.mdx,GET,/api/v1/app-connections/github/available,superseded,appConnections,appConnections.read,app-connections-provider-availability-superseded
app-connections/github/create.mdx,POST,/api/v1/app-connections/github,implemented,appConnections.github,appConnections.github.admin,app-connections-github-implemented
app-connections/github/delete.mdx,DELETE,/api/v1/app-connections/github/{connectionId},implemented,appConnections.github,appConnections.github.admin,app-connections-github-implemented
app-connections/github/get-by-id.mdx,GET,/api/v1/app-connections/github/{connectionId},implemented,appConnections.github,appConnections.github.admin,app-connections-github-id-read-implemented
app-connections/github/get-by-name.mdx,GET,/api/v1/app-connections/github/connection-name/{connectionName},superseded,appConnections,appConnections.read,app-connections-provider-name-read-superseded
app-connections/github/list.mdx,GET,/api/v1/app-connections/github,superseded,appConnections,appConnections.read,app-connections-provider-list-superseded
app-connections/github/update.mdx,PATCH,/api/v1/app-connections/github/{connectionId},implemented,appConnections.github,appConnections.github.admin,app-connections-github-implemented
app-connections/gitlab/available.mdx,GET,/api/v1/app-connections/gitlab/available,superseded,appConnections,appConnections.read,app-connections-provider-availability-superseded
app-connections/gitlab/create.mdx,POST,/api/v1/app-connections/gitlab,intentionally_omitted,appConnections,appConnections.otherProviders.admin,app-connections-other-providers-omitted
app-connections/gitlab/delete.mdx,DELETE,/api/v1/app-connections/gitlab/{connectionId},intentionally_omitted,appConnections,appConnections.otherProviders.admin,app-connections-other-providers-omitted
app-connections/gitlab/get-by-id.mdx,GET,/api/v1/app-connections/gitlab/{connectionId},superseded,appConnections,appConnections.read,app-connections-provider-id-read-superseded
app-connections/gitlab/get-by-name.mdx,GET,/api/v1/app-connections/gitlab/connection-name/{connectionName},superseded,appConnections,appConnections.read,app-connections-provider-name-read-superseded
app-connections/gitlab/list.mdx,GET,/api/v1/app-connections/gitlab,superseded,appConnections,appConnections.read,app-connections-provider-list-superseded
app-connections/gitlab/update.mdx,PATCH,/api/v1/app-connections/gitlab/{connectionId},intentionally_omitted,appConnections,appConnections.otherProviders.admin,app-connections-other-providers-omitted
app-connections/hashicorp-vault/available.mdx,GET,/api/v1/app-connections/hashicorp-vault/available,superseded,appConnections,appConnections.read,app-connections-provider-availability-superseded
app-connections/hashicorp-vault/create.mdx,POST,/api/v1/app-connections/hashicorp-vault,intentionally_omitted,appConnections,appConnections.otherProviders.admin,app-connections-other-providers-omitted
app-connections/hashicorp-vault/delete.mdx,DELETE,/api/v1/app-connections/hashicorp-vault/{connectionId},intentionally_omitted,appConnections,appConnections.otherProviders.admin,app-connections-other-providers-omitted
app-connections/hashicorp-vault/get-by-id.mdx,GET,/api/v1/app-connections/hashicorp-vault/{connectionId},superseded,appConnections,appConnections.read,app-connections-provider-id-read-superseded
app-connections/hashicorp-vault/get-by-name.mdx,GET,/api/v1/app-connections/hashicorp-vault/connection-name/{connectionName},superseded,appConnections,appConnections.read,app-connections-provider-name-read-superseded
app-connections/hashicorp-vault/list.mdx,GET,/api/v1/app-connections/hashicorp-vault,superseded,appConnections,appConnections.read,app-connections-provider-list-superseded
app-connections/hashicorp-vault/update.mdx,PATCH,/api/v1/app-connections/hashicorp-vault/{connectionId},intentionally_omitted,appConnections,appConnections.otherProviders.admin,app-connections-other-providers-omitted
app-connections/heroku/available.mdx,GET,/api/v1/app-connections/heroku/available,superseded,appConnections,appConnections.read,app-connections-provider-availability-superseded
app-connections/heroku/create.mdx,POST,/api/v1/app-connections/heroku,intentionally_omitted,appConnections,appConnections.otherProviders.admin,app-connections-other-providers-omitted
app-connections/heroku/delete.mdx,DELETE,/api/v1/app-connections/heroku/{connectionId},intentionally_omitted,appConnections,appConnections.otherProviders.admin,app-connections-other-providers-omitted
app-connections/heroku/get-by-id.mdx,GET,/api/v1/app-connections/heroku/{connectionId},superseded,appConnections,appConnections.read,app-connections-provider-id-read-superseded
app-connections/heroku/get-by-name.mdx,GET,/api/v1/app-connections/heroku/connection-name/{connectionName},superseded,appConnections,appConnections.read,app-connections-provider-name-read-superseded
app-connections/heroku/list.mdx,GET,/api/v1/app-connections/heroku,superseded,appConnections,appConnections.read,app-connections-provider-list-superseded
app-connections/heroku/update.mdx,PATCH,/api/v1/app-connections/heroku/{connectionId},intentionally_omitted,appConnections,appConnections.otherProviders.admin,app-connections-other-providers-omitted
app-connections/humanitec/available.mdx,GET,/api/v1/app-connections/humanitec/available,superseded,appConnections,appConnections.read,app-connections-provider-availability-superseded
app-connections/humanitec/create.mdx,POST,/api/v1/app-connections/humanitec,intentionally_omitted,appConnections,appConnections.otherProviders.admin,app-connections-other-providers-omitted
app-connections/humanitec/delete.mdx,DELETE,/api/v1/app-connections/humanitec/{connectionId},intentionally_omitted,appConnections,appConnections.otherProviders.admin,app-connections-other-providers-omitted
app-connections/humanitec/get-by-id.mdx,GET,/api/v1/app-connections/humanitec/{connectionId},superseded,appConnections,appConnections.read,app-connections-provider-id-read-superseded
app-connections/humanitec/get-by-name.mdx,GET,/api/v1/app-connections/humanitec/connection-name/{connectionName},superseded,appConnections,appConnections.read,app-connections-provider-name-read-superseded
app-connections/humanitec/list.mdx,GET,/api/v1/app-connections/humanitec,superseded,appConnections,appConnections.read,app-connections-provider-list-superseded
app-connections/humanitec/update.mdx,PATCH,/api/v1/app-connections/humanitec/{connectionId},intentionally_omitted,appConnections,appConnections.otherProviders.admin,app-connections-other-providers-omitted
app-connections/laravel-forge/available.mdx,GET,/api/v1/app-connections/laravel-forge/available,superseded,appConnections,appConnections.read,app-connections-provider-availability-superseded
app-connections/laravel-forge/create.mdx,POST,/api/v1/app-connections/laravel-forge,intentionally_omitted,appConnections,appConnections.otherProviders.admin,app-connections-other-providers-omitted
app-connections/laravel-forge/delete.mdx,DELETE,/api/v1/app-connections/laravel-forge/{connectionId},intentionally_omitted,appConnections,appConnections.otherProviders.admin,app-connections-other-providers-omitted
app-connections/laravel-forge/get-by-id.mdx,GET,/api/v1/app-connections/laravel-forge/{connectionId},superseded,appConnections,appConnections.read,app-connections-provider-id-read-superseded
app-connections/laravel-forge/get-by-name.mdx,GET,/api/v1/app-connections/laravel-forge/connection-name/{connectionName},superseded,appConnections,appConnections.read,app-connections-provider-name-read-superseded
app-connections/laravel-forge/list.mdx,GET,/api/v1/app-connections/laravel-forge,superseded,appConnections,appConnections.read,app-connections-provider-list-superseded
app-connections/laravel-forge/update.mdx,PATCH,/api/v1/app-connections/laravel-forge/{connectionId},intentionally_omitted,appConnections,appConnections.otherProviders.admin,app-connections-other-providers-omitted
app-connections/ldap/available.mdx,GET,/api/v1/app-connections/ldap/available,superseded,appConnections,appConnections.read,app-connections-provider-availability-superseded
app-connections/ldap/create.mdx,POST,/api/v1/app-connections/ldap,intentionally_omitted,appConnections,appConnections.otherProviders.admin,app-connections-other-providers-omitted
app-connections/ldap/delete.mdx,DELETE,/api/v1/app-connections/ldap/{connectionId},intentionally_omitted,appConnections,appConnections.otherProviders.admin,app-connections-other-providers-omitted
app-connections/ldap/get-by-id.mdx,GET,/api/v1/app-connections/ldap/{connectionId},superseded,appConnections,appConnections.read,app-connections-provider-id-read-superseded
app-connections/ldap/get-by-name.mdx,GET,/api/v1/app-connections/ldap/connection-name/{connectionName},superseded,appConnections,appConnections.read,app-connections-provider-name-read-superseded
app-connections/ldap/list.mdx,GET,/api/v1/app-connections/ldap,superseded,appConnections,appConnections.read,app-connections-provider-list-superseded
app-connections/ldap/update.mdx,PATCH,/api/v1/app-connections/ldap/{connectionId},intentionally_omitted,appConnections,appConnections.otherProviders.admin,app-connections-other-providers-omitted
